term,tone
"ворчание,",-0.76
"брюссель,",-0.76
"мегазвезда,",-0.76
"смауг,",-0.76
"наа,",-0.76
"сдобный,",-0.76
"отстаааань,",-0.76
"поздравительный,",-0.76
"документооборот,",-0.76
"рузвельт,",-0.76
"смнов,",-0.76
"нач,",-0.76
"серенада,",-0.76
"шиппины,",-0.76
"учение,",-0.76
"Group,",-0.76
"ненавижурешать,",-0.76
"провонять,",-0.76
"какбудто,",-0.76
"регенерация,",-0.76
"байтит,",-0.76
"глубокомысленный,",-0.76
"скривить,",-0.76
"кэррик,",-0.76
"вскрывать,",-0.76
"#АнтиЛох,",-0.76
"винтаж,",-0.76
"натурэль,",-0.76
"ошейник,",-0.76
"ONE,",-0.76
"касперский,",-0.76
"говнястый,",-0.76
"двухуровневый,",-0.76
"коллективно,",-0.76
"входной,",-0.76
"нихач,",-0.76
"дилижанс,",-0.76
"AlcoHistory,",-0.76
"топика,",-0.76
"этапирование,",-0.76
"жертвуютим,",-0.76
"БЛЯЯЯЯ,",-0.76
"400,",-0.76
"хуяси,",-0.76
"полюс,",-0.76
"растрел,",-0.76
"приивяяяязкииии,",-0.76
"перевирать,",-0.76
"тусовый,",-0.76
"тупняк,",-0.76
"#усталость…,",-0.76
"WLAN,",-0.76
"#up!,",-0.76
"#speedtest.net,",-0.76
"карри,",-0.76
"едросовец,",-0.76
"агиткуб,",-0.76
"карра,",-0.76
"ломография,",-0.76
"классуху,",-0.76
"забываеш,",-0.76
"раздобывать,",-0.76
"флвр,",-0.76
"поглазеть,",-0.76
"классуха,",-0.76
"довывести,",-0.76
"кузнецова,",-0.76
"вешать,",-0.76
"физикаа,",-0.76
"реджинальд,",-0.76
"кобдзец,",-0.76
"sociophob,",-0.76
"колика,",-0.76
"sarcasm,",-0.76
"алкобас,",-0.76
"извадиться,",-0.76
"конфуция,",-0.76
"ебантяй,",-0.76
"ахахвхахвхвхвх,",-0.76
"обзываться,",-0.76
"приобщение,",-0.76
"СПЧ,",-0.76
"самомозгоебство,",-0.76
"экскаваторщик,",-0.76
"IMerges,",-0.76
"final,",-0.76
"клауд,",-0.76
"псевдомудрость,",-0.76
"чтобясдыхать,",-0.76
"подлагвание,",-0.76
"жигулевский,",-0.76
"галаза,",-0.76
"бомбовый,",-0.76
"Minecraft,",-0.76
"асиялова,",-0.76
"ааааап,",-0.76
"ааааай,",-0.76
"некоучивать,",-0.76
"смогешь,",-0.76
"применяться,",-0.76
"караван,",-0.76
"наушничок,",-0.76
"роммель,",-0.76
"наевной,",-0.76
"штамповка,",-0.76
"лоно,",-0.76
"черкизон,",-0.76
"витальевич,",-0.76
"читалка,",-0.76
"венерический,",-0.76
"заполонять,",-0.76
"трамв,",-0.76
"неопровержимый,",-0.76
"миниатюрный,",-0.76
"изнашивать,",-0.76
"хуевич,",-0.76
"гпу,",-0.76
"потяряться,",-0.76
"отпахать,",-0.76
"сегментировать,",-0.76
"наебениваться,",-0.76
"мазафакин,",-0.76
"лия,",-0.76
"нацарапывать,",-0.76
"подпиздчица,",-0.76
"побеспокоиться,",-0.76
"полегать,",-0.76
"поразному,",-0.76
"ссссссссссссссссссссс,",-0.76
"учудить,",-0.76
"еленка,",-0.76
"гарфинкель,",-0.76
"десна,",-0.76
"гик,",-0.76
"conference,",-0.76
"сблишать,",-0.76
"файра,",-0.76
"агалардо,",-0.76
"ветлечебница,",-0.76
"🍤,",-0.76
"форт,",-0.76
"смутьян,",-0.76
"’,",-0.76
"огонек,",-0.76
"капюшоон,",-0.76
"аниматор,",-0.76
"митрохин,",-0.76
"фрилэнс,",-0.76
"форд,",-0.76
"босой,",-0.76
"гогконг,",-0.76
"омрачаться,",-0.76
"лешка,",-0.76
"навальново,",-0.76
"цветопроба,",-0.76
"воообще,",-0.76
"сукнахуй,",-0.76
"выяснение,",-0.76
"лет,",-0.76
":'((((((((((,",-0.76
"разъяснительный,",-0.76
".!!!!!,",-0.76
"покромсать,",-0.76
"корка,",-0.76
"позвониии,",-0.76
"имеенно,",-0.76
"щедрин,",-0.76
"ландсбергис,",-0.76
"убидиться,",-0.76
"#Пушкин,",-0.76
"бууууль,",-0.76
"твиттеровский,",-0.76
"пилорас,",-0.76
"хоча,",-0.76
"копье,",-0.76
"отрезаться,",-0.76
"#ТипичнаяЯ,",-0.76
"вертикально,",-0.76
"кровопийца,",-0.76
"главврач,",-0.76
"гомофобия,",-0.76
"идинарог,",-0.76
"????!!!!,",-0.76
"крышеснос,",-0.76
"#злаявопиталка,",-0.76
"суперкубок,",-0.76
"жопосранск,",-0.76
"тубзик,",-0.76
"#Кировлес(они,",-0.76
"севастопольский,",-0.76
"любви7,",-0.76
"превьюк,",-0.76
"давящий,",-0.76
"1СКАААА,",-0.76
"хищный,",-0.76
"улаяться,",-0.76
"лихачев,",-0.76
"утапливать,",-0.76
"преносить,",-0.76
"задержаный,",-0.76
"#хаха,",-0.76
"пашковский,",-0.76
"наигрывать,",-0.76
"муууухааааа,",-0.76
"невкусно,",-0.76
"фуллрелиз,",-0.76
"соав,",-0.76
"чубака,",-0.76
"средневековый,",-0.76
"склон,",-0.76
"шестерочка,",-0.76
"автопортрет,",-0.76
"Panasonic,",-0.76
"подразумеваться,",-0.76
"бесповоротно,",-0.76
"ахаххаа,",-0.76
"обнимаешек,",-0.76
"однополый,",-0.76
"деревенщина,",-0.76
"посылка,",-0.76
"красносельский,",-0.76
"развратно,",-0.76
"inpic,",-0.76
"узбекистон,",-0.76
"#мысливслух,",-0.76
"#пределы,",-0.76
"штото,",-0.76
"лицемерить,",-0.76
"гетерофил,",-0.76
"мамба,",-0.76
"суетный,",-0.76
"XXв,",-0.76
")((,",-0.76
"делфино,",-0.76
"потайной,",-0.76
"треснутый,",-0.76
"грубоватый,",-0.76
"тысурово,",-0.76
"иииэхо,",-0.76
"застыть,",-0.76
"взыскивать,",-0.76
"30.11,",-0.76
"вероисповедание,",-0.76
"лалалалалалалалалалал,",-0.76
"поцод,",-0.76
"вводжа,",-0.76
"хоска,",-0.76
"офф,",-0.76
"нерешенный,",-0.76
"Clock,",-0.76
"орифлейм,",-0.76
"туда-сюда,",-0.76
"ин,",-0.76
"бываться,",-0.76
"канск,",-0.76
"UGC,",-0.76
"идейка,",-0.76
"адр,",-0.76
"поздна,",-0.76
"#таких_друзей_за_х...й_в_музей,",-0.76
"слопать,",-0.76
"ада,",-0.76
"ия,",-0.76
"их,",-0.76
"завидывать,",-0.76
"тусовка,",-0.76
"бойня,",-0.76
"пингвишка,",-0.76
"aaawwww,",-0.76
"мрамор,",-0.76
"избавляться,",-0.76
"реснуть,",-0.76
"отврат,",-0.76
"энтузиазм,",-0.76
"жертвенный,",-0.76
"#followall,",-0.76
"baranovskiy,",-0.76
"#казань,",-0.76
"металлодетектор,",-0.76
"кения,",-0.76
"беспечный,",-0.76
"хоминщик,",-0.76
"#РомаЖелудьБрехло,",-0.76
"уродец,",-0.76
"в0т,",-0.76
"молож,",-0.76
"веганы,",-0.76
"DropBox,",-0.76
"неудачно,",-0.76
"подскальзываться,",-0.76
"потасовочек,",-0.76
"!?!!??!,",-0.76
"30стм,",-0.76
"исключительный,",-0.76
"эрик,",-0.76
"рацкира,",-0.76
"eyePhone,",-0.76
"сайрус,",-0.76
"сволааачивать,",-0.76
"отчислять,",-0.76
"лошадиный,",-0.76
"ледрять,",-0.76
"лохотронщик,",-0.76
"обедаа,",-0.76
"грозав,",-0.76
"хачиха,",-0.76
"заблагорассудиться,",-0.76
"фотоссет,",-0.76
"заныкаааал,",-0.76
"питух,",-0.76
"хипстерский,",-0.76
"посещамость,",-0.76
"#упс,",-0.76
"говношкола,",-0.76
"хоспис,",-0.76
"оборонный,",-0.76
"жопка,",-0.76
"casa,",-0.76
"#кировлес,",-0.76
"отводиться,",-0.76
"10ку,",-0.76
"неистребимый,",-0.76
"эколог,",-0.76
"#говношкола,",-0.76
"status,",-0.76
"лентаааааа,",-0.76
"импасбл,",-0.76
"пейзер,",-0.76
"REBOOT,",-0.76
"жырный,",-0.76
"гифт,",-0.76
"недвусмысленный,",-0.76
"первосортный,",-0.76
"грибоедов,",-0.76
"субботуууу,",-0.76
"подстраивать,",-0.76
"#light,",-0.76
"конфронтация,",-0.76
"бурят,",-0.76
"смоки,",-0.76
"савао,",-0.76
"оебенеть,",-0.76
"блакитный,",-0.76
"смататься,",-0.76
"Grammatically,",-0.76
"#сми,",-0.76
"занавальный,",-0.76
"курюер,",-0.76
"гетеросексуальность,",-0.76
"бухгалтерша,",-0.76
"густо,",-0.76
"превращаеться,",-0.76
"релбуловский,",-0.76
"непонимание,",-0.76
"оптоволокно,",-0.76
"24000,",-0.76
"лампас,",-0.76
"бюджетный,",-0.76
"there,",-0.76
"двуручный,",-0.76
"росс,",-0.76
"подзабывать,",-0.76
"заложилоо,",-0.76
"натянутый,",-0.76
"Subaru,",-0.76
"чмавки,",-0.76
"спасательный,",-0.76
"трупак,",-0.76
"((((((((((((((((((((((((((((((((((((,",-0.76
"дибила,",-0.76
"уя,",-0.76
"разрядка,",-0.76
"горбатый,",-0.76
"спрашивалка,",-0.76
"Dark,",-0.76
"павлович,",-0.76
"основа,",-0.76
"((((,",-0.76
"глуповатый,",-0.76
"dasha,",-0.76
"#РусскийФолловинг,",-0.76
"выродок,",-0.76
"#2курс,",-0.76
"шерлок,",-0.76
"омар,",-0.76
"приколиться,",-0.76
"петухов,",-0.76
"язвааааааааааа,",-0.76
"госсчет,",-0.76
"грачов,",-0.76
"умерщвлять,",-0.76
"мифология,",-0.76
"дунегрет,",-0.76
"Псж,",-0.76
"конкурентоспособный,",-0.76
"вздрюч,",-0.76
"зарыться,",-0.76
"росток,",-0.76
"тад,",-0.76
"таж,",-0.76
"восполнение,",-0.76
"тап,",-0.76
"пиздейшн,",-0.76
"автогрф,",-0.76
"наделать,",-0.76
"юзабилити,",-0.76
"праст,",-0.76
"узаконивать,",-0.76
"ливанов,",-0.76
"прибывание,",-0.76
"утыкаться,",-0.76
"109009099,",-0.76
"элоун,",-0.76
"пися,",-0.76
"транслациию,",-0.76
"прямоугольничек,",-0.76
"SultanHamzaev,",-0.76
"жруг,",-0.76
"отмеч,",-0.76
"плющиться,",-0.76
"разговорный,",-0.76
"несвоевременность,",-0.76
"извлечение,",-0.76
"хватет,",-0.76
"изжога,",-0.76
"образый,",-0.76
"муторно,",-0.76
"цубер,",-0.76
"гладь,",-0.76
"чувствуец,",-0.76
"неуравновешенность,",-0.76
"уродски,",-0.76
"стример,",-0.76
"маргинальный,",-0.76
"пропорция,",-0.76
"пренебрежительный,",-0.76
"цыэска,",-0.76
"пакедово,",-0.76
"#sims,",-0.76
"воображать,",-0.76
"билзерян,",-0.76
"ридавать,",-0.76
"ирландка,",-0.76
"выдворение,",-0.76
"бескорыстие,",-0.76
"дагорайот,",-0.76
"забояться,",-0.76
"заочку,",-0.76
"#окончательно,",-0.76
"ябеда,",-0.76
"Antwoord,",-0.76
"1600000,",-0.76
"гейн,",-0.76
"MBFWR,",-0.76
"бородушить,",-0.76
"#хнык,",-0.76
"распалять,",-0.76
"story,",-0.76
"нобелевский,",-0.76
"сергиева,",-0.76
"полярность,",-0.76
"маленько,",-0.76
"образоаание,",-0.76
"репетиционный,",-0.76
"скучноооо,",-0.76
"приемник,",-0.76
"капелло,",-0.76
"никакишенький,",-0.76
"#Castle,",-0.76
"католон,",-0.76
"арфа,",-0.76
"#приговоры,",-0.76
"засбоить,",-0.76
"самороспуск,",-0.76
"RBC,",-0.76
"WIC7SqdFaC,",-0.76
"почтамт,",-0.76
"плоскогубцы,",-0.76
"карьерист,",-0.76
"офтальмолог,",-0.76
"жетан,",-0.76
"ааахахахах,",-0.76
"свершать,",-0.76
"ваааау,",-0.76
"фэйковый,",-0.76
"вудкид,",-0.76
"платежный,",-0.76
"категор,",-0.76
"клаас,",-0.76
"сломаный,",-0.76
"юрец,",-0.76
"вмс,",-0.76
"подмачивать,",-0.76
"обкидать,",-0.76
"]©,",-0.76
"проделывать,",-0.76
"вме,",-0.76
"нерабочий,",-0.76
"#SSL,",-0.76
"аслан,",-0.76
"сучкэ,",-0.76
"дезоксирибонуклеиновый,",-0.76
"мамуличка,",-0.76
"обжимка,",-0.76
"ныкать,",-0.76
"]',",-0.76
"госкомпания,",-0.76
"]*,",-0.76
"#catwang,",-0.76
"изысканый,",-0.76
"деспотия,",-0.76
"мыльный,",-0.76
"кскв,",-0.76
"долбиться,",-0.76
"гаар,",-0.76
"твубок,",-0.76
"2105,",-0.76
"разобщенность,",-0.76
"неваленд,",-0.76
"паркануть,",-0.76
"քեզ,",-0.76
"неимоверный,",-0.76
"понастоящему,",-0.76
"встречь,",-0.76
"#GTAV,",-0.76
"хлор,",-0.76
"ласкать,",-0.76
"#Лужков,",-0.76
"растяжение,",-0.76
"бгага,",-0.76
"лояльно,",-0.76
"скотт,",-0.76
"оптимистка,",-0.76
"❤️☔️,",-0.76
"еееееепт,",-0.76
"патрик,",-0.76
"восновное,",-0.76
"атриум,",-0.76
"баблос,",-0.76
"мдааа,",-0.76
"маргинал,",-0.76
"педофилять,",-0.76
"саботаж,",-0.76
"похууууй,",-0.76
"охиреть,",-0.76
"уооу,",-0.76
"гефест,",-0.76
"полюбопытствовать,",-0.76
"SilkRoad,",-0.76
"каааааждый,",-0.76
"тарахтелка,",-0.76
"martin,",-0.76
"4ЕУ3,",-0.76
"непрочитанный,",-0.76
"комичный,",-0.76
"#РомаЖив,",-0.76
"подследственный,",-0.76
"нищебродка,",-0.76
"диванчик,",-0.76
"RX10,",-0.76
"ктооо,",-0.76
"ботаника,",-0.76
"критина,",-0.76
"нырять,",-0.76
"сионизм,",-0.76
"преужасный,",-0.76
"колготки,",-0.76
"JPMorgan,",-0.76
"нарожать,",-0.76
"хододрыгаа,",-0.76
"маринка,",-0.76
"плющев,",-0.76
"обстреливать,",-0.76
"перебор,",-0.76
"холостяк,",-0.76
"хэйтер,",-0.76
"вайнштейн,",-0.76
"раскритиковывать,",-0.76
"закидать,",-0.76
"сейв,",-0.76
"плачевно,",-0.76
"жизна,",-0.76
"Turner,",-0.76
"сигн,",-0.76
"хуеп,",-0.76
"хасл,",-0.76
"хуек,",-0.76
"км,",-0.76
"кимчик,",-0.76
"операционный,",-0.76
"лизоблюд,",-0.76
"'((,",-0.76
"P,",-0.76
"TLoU,",-0.76
"джайнизм,",-0.76
"вьющийся,",-0.76
"ебатьебатьебать,",-0.76
"семенной,",-0.76
"нееееееттттт,",-0.76
"страшилка,",-0.76
"поплатиться,",-0.76
"пятьсот,",-0.76
"газпромынаныскольковтба,",-0.76
