term,tone
канюля,-0.59
ХҮЛЭЭЖ,-0.59
плека,-0.59
чарли,-0.59
cocaine,-0.59
вьетнамец,-0.59
#спасайте,-0.59
дееень,-0.59
подуть,-0.59
гипермаркет,-0.59
ФШЭ,-0.59
fangirl,-0.59
#Маркевич,-0.59
кукарь,-0.59
лэп,-0.59
березовка,-0.59
канониться,-0.59
малавит,-0.59
((**,-0.59
склоняться,-0.59
nedonebo,-0.59
исноваобщага,-0.59
хүүхдэд,-0.59
скаааааа,-0.59
#Кларолайн.,-0.59
скромненько,-0.59
"#Ярославль
https://t.co/R79qMBQADx",-0.59
дразнилкин,-0.59
?.. /,-0.59
софсем,-0.59
"#NEWS
#SOLUTIONS_ORG
У",-0.59
7gM833V8VU,-0.59
QlS2yT3ORz,-0.59
((*¯,-0.59
иэх,-0.59
макарон,-0.59
#чтотостранное,-0.59
ешлигида,-0.59
здаровка,-0.59
#РБК,-0.59
сменуу,-0.59
фавня,-0.59
саотрон,-0.59
#Биология,-0.59
макарох,-0.59
психовать,-0.59
#шок,-0.59
батько,-0.59
4you,-0.59
налазить,-0.59
тавро,-0.59
#СәлемҚазақстан,-0.59
гипоксия,-0.59
субботавыходный,-0.59
трали-вали,-0.59
#тру…,-0.59
frenchbulldog,-0.59
"#лантана.
#дача",-0.59
спираль,-0.59
хапнуть,-0.59
ссыковать,-0.59
Tianyi,-0.59
триместр,-0.59
охуеннотт,-0.59
M3,-0.59
фота4ки,-0.59
Carnitine,-0.59
"#Челябинск
https://t.co/7pdDxjg5X3",-0.59
Ma,-0.59
#КП,-0.59
#TBT,-0.59
праздниква,-0.59
орг,-0.59
семейкапозерн,-0.59
MT,-0.59
мисо,-0.59
хеееееееен,-0.59
фотатс,-0.59
припоминать,-0.59
пазицыи,-0.59
1xR95OOrnN,-0.59
ребай,-0.59
раскатка,-0.59
ойлгуулж,-0.59
KZBKpCamDT,-0.59
;:''(((,-0.59
Төреәлі,-0.59
#гуд,-0.59
ингольштадтский,-0.59
#sisterslove,-0.59
MX3D,-0.59
#СтудияФитнесаиТанцаBUTTERFLY,-0.59
SEjibPnCCv,-0.59
обкатываться,-0.59
:) ,-0.59
идеальнооооо,-0.59
) ((((,-0.59
тепеть,-0.59
#capsSharks,-0.59
опросотморфий,-0.59
#зачто,-0.59
"#Винница
https://t.co/ljdrA4Dxpa",-0.59
остин,-0.59
#татарскийтрип,-0.59
#LE,-0.59
рга,-0.59
#яблочком,-0.59
супербобров,-0.59
цемент,-0.59
#городхищниц,-0.59
Rubashkin,-0.59
зан,-0.59
прокручивать,-0.59
выходануть,-0.59
пята,-0.59
ღ,-0.59
чаго,-0.59
слво,-0.59
зат,-0.59
travel,-0.59
Bowie,-0.59
#IWW,-0.59
🖕,-0.59
овощифрукт,-0.59
бесячий,-0.59
#Пришло_время_увидеться,-0.59
"#Новосибирск
https://t.co/OkrUTTPkLx",-0.59
Бхгүй,-0.59
зарекаться,-0.59
авиасообщение,-0.59
#carmusic,-0.59
тайваньский,-0.59
обломский,-0.59
#Panasonic,-0.59
#МЧС,-0.59
Aleks,-0.59
исправработа,-0.59
??!?!!!,-0.59
#KarimovBros,-0.59
пэсэ,-0.59
модифицированный,-0.59
быстрота,-0.59
какаято,-0.59
анплагд,-0.59
нарыдаться,-0.59
экстерьер,-0.59
799,-0.59
дарас,-0.59
гакте,-0.59
"#ulyanovsk
https://t.co/ValTTSFI8v",-0.59
исииин,-0.59
джордан,-0.59
осутствие,-0.59
THANK,-0.59
вхахвххахвх,-0.59
местечко,-0.59
дарам,-0.59
ренегат,-0.59
регать,-0.59
#8nauryz,-0.59
бумба10000000,-0.59
шарывать,-0.59
подсистема,-0.59
#NTTR,-0.59
госпадибожие,-0.59
#переез…,-0.59
прокрашивать,-0.59
гомдоод,-0.59
one,-0.59
#наклейки,-0.59
"#Fairytail
Я",-0.59
TROYELOOKATTHISLAGIARISM,-0.59
проблемка,-0.59
5390,-0.59
кроль,-0.59
SKRAB,-0.59
1.54,-0.59
звониться,-0.59
агентура,-0.59
dU1OB3NR4l,-0.59
#StormKatie,-0.59
#snowboard,-0.59
ПМ,-0.59
курчак,-0.59
спойлерит,-0.59
квантришвили,-0.59
ландохский,-0.59
цивилизационный,-0.59
supply,-0.59
#ДетиБессмертногоПарадаЖивы,-0.59
19743,-0.59
#epicenter,-0.59
противоборство,-0.59
застилать,-0.59
бисквитный,-0.59
провтыкать,-0.59
алим,-0.59
инфасотка,-0.59
:----------((((((((((((,-0.59
кучать,-0.59
"#Ижевск
https://t.co/DxtIw9K4oL",-0.59
99999999999999999999999999999999,-0.59
домывать,-0.59
ебучок,-0.59
торжественный,-0.59
пабед,-0.59
чува,-0.59
ниважный,-0.59
помешанный,-0.59
#голод,-0.59
(( ❤️,-0.59
подкреплять,-0.59
прямо-таки,-0.59
нихуясе,-0.59
анфила,-0.59
"#Питер
https://t.co/Q9lDxHAcOg",-0.59
водонаев,-0.59
по-деревенски,-0.59
УРОДИЩИ9,-0.59
#LigaEurope,-0.59
цуканов,-0.59
~~~&,-0.59
_)*,-0.59
YES,-0.59
штоо,-0.59
поднимаец,-0.59
наслышан,-0.59
отжелять,-0.59
итэдэ,-0.59
сидней,-0.59
метан,-0.59
драц,-0.59
:((((( ),-0.59
каторое,-0.59
шунайлов,-0.59
"#TROYELOOKATTHISPLAGIARISM
Все",-0.59
пиг,-0.59
пир,-0.59
улаанаар,-0.59
дождь#,-0.59
крашик,-0.59
пайова,-0.59
"#Ижевск
https://t.co/rDxQ3RKthj",-0.59
овсяный,-0.59
Yosemite,-0.59
сижуууу,-0.59
тобольск,-0.59
яснивать,-0.59
#women,-0.59
жилд,-0.59
хочеця,-0.59
напредел,-0.59
минивэеный,-0.59
romalino4ka,-0.59
(((((( :,-0.59
"#Анапе
https://t.co/2BnbTT2dbd
#ЖиваяАнапа",-0.59
(((((( ),-0.59
#ЧИКАГО,-0.59
архииива,-0.59
перетруждаться,-0.59
жатат,-0.59
"#Москва
https://t.co/BSWp3TTz4A",-0.59
экстремист,-0.59
CHROME,-0.59
неумолимо,-0.59
трансгендерство,-0.59
антиоксидант,-0.59
новгородский,-0.59
определеность,-0.59
електорат,-0.59
ЧСН,-0.59
уаааааааааааааааааааааааааааааа,-0.59
Clean,-0.59
началвы,-0.59
;;;;;;;;;;;;;;,-0.59
осуждающий,-0.59
здравие,-0.59
рыбный,-0.59
седоля,-0.59
460,-0.59
накррылася,-0.59
....???,-0.59
недобиток,-0.59
🆕,-0.59
перекосоебить,-0.59
Mint69mint1,-0.59
ровнять,-0.59
»):,-0.59
шашнокрутой,-0.59
снэпчатика,-0.59
самощелк,-0.59
LAURETTA,-0.59
SAFA,-0.59
станисол,-0.59
(((❤️,-0.59
бирюзовый,-0.59
когдя,-0.59
FLASH,-0.59
отворот,-0.59
"#НасосВИнсту
Взаимно✨
https://t.co/4DxFkytqx0",-0.59
ELEGANTLY,-0.59
ащщще,-0.59
идеь,-0.59
919,-0.59
спивать,-0.59
ностальджа,-0.59
слизнуть,-0.59
ащщщщ,-0.59
авоыов,-0.59
(((((((((((((__((((((&,-0.59
каришка,-0.59
#подбор_цвета,-0.59
"#тинвафля
#TWITTWOL
Хочу",-0.59
чуточка,-0.59
хехехехехехеххе,-0.59
нефтедобывающий,-0.59
#autolife,-0.59
NB,-0.59
NE,-0.59
NY,-0.59
купать,-0.59
театралка,-0.59
""""")=",-0.59
сенцова,-0.59
"#НижнийНовгород
https://t.co/0jjuDxGSns",-0.59
клочко,-0.59
"#Уфа
https://t.co/t0phTTuS7Q",-0.59
инээж,-0.59
nwpLhMmhoO,-0.59
томбинский,-0.59
395,-0.59
мусарня,-0.59
Airlines,-0.59
BJxwG9D1kE,-0.59
 \-,-0.59
! ~ /,-0.59
ингрия,-0.59
классность,-0.59
кулемин,-0.59
anyadavidenko,-0.59
прорешивать,-0.59
поднабираться,-0.59
одевайт,-0.59
майер,-0.59
мягонький,-0.59
жирояша,-0.59
игнортый,-0.59
! (((((((((,-0.59
#BetaCreativeStudio,-0.59
"#Самара
https://t.co/XgTTzlsP65",-0.59
шопать,-0.59
клаааааассссс,-0.59
""""" :----((""""",-0.59
плавучий,-0.59
противозаконно,-0.59
самоуверенность,-0.59
2️⃣6️⃣4️⃣,-0.59
#МайФолловитИнсту,-0.59
"#ВзаимныйAsk
Чуство",-0.59
#ма…,-0.59
иконастас,-0.59
булимия,-0.59
изминиться,-0.59
Tourer,-0.59
кроссфит,-0.59
нот4,-0.59
дамага,-0.59
193,-0.59
192,-0.59
эрэбээтэ,-0.59
Зүрхээ,-0.59
соловка,-0.59
парамаунт,-0.59
Ogilvy,-0.59
#сменнаялампочка,-0.59
стационар,-0.59
подемать,-0.59
Dubai,-0.59
клушка,-0.59
гин,-0.59
гип,-0.59
лизаться,-0.59
крауд,-0.59
экзист,-0.59
скир,-0.59
#ТакДжэхун,-0.59
лея,-0.59
каллиграфия,-0.59
#friendblack,-0.59
¡,-0.59
64гб,-0.59
газары,-0.59
порошенковски,-0.59
firth,-0.59
непропадать,-0.59
FRIEND,-0.59
есна,-0.59
door,-0.59
создаали,-0.59
"#WINNEREXITTOURinSeoulDay2
пора",-0.59
TheJuanBlogs,-0.59
Facebooк,-0.59
GAMBALETTO,-0.59
веритььь,-0.59
госпожа,-0.59
vollkova13,-0.59
средневековый,-0.59
лег,-0.59
#Companion2,-0.59
anatoliytsoy,-0.59
безвкусица,-0.59
нечеловечный,-0.59
"#TROYELOOKATTHISPLAGIARISM
Интересно",-0.59
геисдыхать,-0.59
koltyshev07,-0.59
эстафетаотжопец,-0.59
! :(,-0.59
GTTMXOS,-0.59
джейзапостить,-0.59
"#Одесса
https://t.co/HHhTT8RdtK",-0.59
явахдаа,-0.59
реплай,-0.59
правдоподобный,-0.59
либерастский,-0.59
телезизор,-0.59
шатеночка,-0.59
"#Воронеж
https://t.co/DHHnqSTTiv",-0.59
мальчонка,-0.59
TENAX,-0.59
байрлуул,-0.59
опросоткон,-0.59
ляйпциг,-0.59
мыкты,-0.59
лоранчик,-0.59
савченкойвкорень,-0.59
Кпц,-0.59
пирожочек,-0.59
#систерлюбимая,-0.59
Ktk6XWczES,-0.59
пршить,-0.59
сногсшибательный,-0.59
Forfaitaire,-0.59
#фубля,-0.59
Mona04042011,-0.59
ATTIPAS,-0.59
WHATTA,-0.59
өтөнд,-0.59
черника,-0.59
родныыее,-0.59
живоооооот,-0.59
стория,-0.59
"#TROYELOOKATTHISPLAGIARISM
Вряд-ли",-0.59
художничать,-0.59
олух,-0.59
#матрица,-0.59
тюменец,-0.59
#бердянск,-0.59
фаааааак,-0.59
#ТокийскийГуль,-0.59
лыган,-0.59
ripharryshair,-0.59
треклиста,-0.59
онливаныфолловятлент,-0.59
когдатый,-0.59
взаимосвязь,-0.59
доменика,-0.59
небухать,-0.59
ревивать,-0.59
юкари,-0.59
содомитский,-0.59
немножку#,-0.59
канд,-0.59
дрыхнить,-0.59
мехмед,-0.59
перепланировка,-0.59
##TROYELOOKATTHISPLAGIARISM,-0.59
вузя,-0.59
#МҮҮН,-0.59
"#Сочи
https://t.co/4bOiD7DxLm",-0.59
пучеглазик,-0.59
3пары,-0.59
OT5,-0.59
которы1,-0.59
красиваямолодой,-0.59
KuqSpzp7pI,-0.59
беееееееееееееееее,-0.59
"#Исландия
https://t.co/7MOowBO2TT",-0.59
(((():,-0.59
озадачють,-0.59
also,-0.59
CHANT,-0.59
сраха,-0.59
QxF6Ijl4MC,-0.59
якин,-0.59
пойти#,-0.59
体,-0.59
#Киеве,-0.59
драконов,-0.59
gridnev,-0.59
BIRTHRDAY,-0.59
пробыть,-0.59
говнишка,-0.59
генералиссимус,-0.59
казакова,-0.59
вгенпрокурор,-0.59
artem,-0.59
VILLETTE,-0.59
barrel,-0.59
"#ДиланфолловитТомаса
Внезапного😅",-0.59
"#Челябинск
https://t.co/V1Pmfcp7TT",-0.59
рабооооотаивать,-0.59
маршалл,-0.59
пражский,-0.59
нотр,-0.59
зеворт,-0.59
антиперемена,-0.59
sadgirl,-0.59
YL0u0AaPOo,-0.59
русскость,-0.59
#МарвелФолловитАктуальные,-0.59
#KFCFOOTBALL,-0.59
#утро.,-0.59
☝️☝,-0.59
назад#,-0.59
спаситееееееее,-0.59
закарпатец,-0.59
#4),-0.59
3d,-0.59
lAN0PzMTTb,-0.59
311,-0.59
такпривлекательно,-0.59
залуус,-0.59
NOOOOO,-0.59
калька,-0.59
потенциально,-0.59
самообман,-0.59
пряничек,-0.59
#Canon,-0.59
#приветХарьков,-0.59
рането4ек,-0.59
konstantinov,-0.59
биасить,-0.59
#СКИДКОЙ,-0.59
расползаться,-0.59
помена,-0.59
немач,-0.59
9iz5PO2n06,-0.59
затроллил,-0.59
"#KazNews

https://t.co/pzuhwTTS0o",-0.59
olly,-0.59
#увиделзеркалопилиl👀k,-0.59
прыгжосць,-0.59
стезя,-0.59
юсуповский,-0.59
насан,-0.59
Care,-0.59
#папия,-0.59
межпланетный,-0.59
GTTKJKH,-0.59
пирожулечка,-0.59
AkHXW0Fhrz,-0.59
соглашлиться,-0.59
куротсук,-0.59
одписывать,-0.59
"#Казань
https://t.co/3xTGDx2S0w",-0.59
хавчуург,-0.59
#ляшки,-0.59
осеан,-0.59
((;(:((,-0.59
Manager,-0.59
#Teen,-0.59
katerinastom07,-0.59
laima,-0.59
пятиэтажный,-0.59
"#Ужгород
https://t.co/ljCUNrDxme",-0.59
#зайка,-0.59
спецагент,-0.59
тамро,-0.59
#Любимый,-0.59
актуал,-0.59
юзал,-0.59
#happiness,-0.59
"#HemmwoodФолловитВсех
#СолоДмОтРиТоммо",-0.59
чмог,-0.59
₽ →,-0.59
снэрг,-0.59
болупый,-0.59
#беда,-0.59
анимэ,-0.59
купавна,-0.59
габарит,-0.59
Marsh,-0.59
#Лекарства,-0.59
винч,-0.59
летанг,-0.59
шикнуть,-0.59
покая,-0.59
SMT1500I,-0.59
Oo,-0.59
On,-0.59
Ok,-0.59
#Пески,-0.59
знобить,-0.59
испокон,-0.59
морвокзал,-0.59
стеночка,-0.59
мирмирмирмира,-0.59
"#Казань
https://t.co/YTTm306CgD",-0.59
методист,-0.59
ПРОШЛЙ,-0.59
баязет,-0.59
"#Краснодар
https://t.co/WqDxiNj3P6",-0.59
флоранчик,-0.59
контрбатарейный,-0.59
встревать,-0.59
билановский,-0.59
химичить,-0.59
баттерфлай,-0.59
пхингуо,-0.59
) ((((((((((((((((,-0.59
цапля,-0.59
жебрак,-0.59
кэл,-0.59
VW,-0.59
соломинка,-0.59
городок,-0.59
дыбы,-0.59
гадюшник,-0.59
"#Иркутск
https://t.co/8szEUHhVDx",-0.59
волосека,-0.59
"#RussianARMYLoveBts
Я",-0.59
WHY,-0.59
взбалтывать,-0.59
застралай,-0.59
4WD,-0.59
"#forex
#АНАЛИТИКА
USDCAD:",-0.59
неруский,-0.59
передел,-0.59
нэрийг,-0.59
760764,-0.59
09.15,-0.59
#рсо,-0.59
#yotamobile,-0.59
киприот,-0.59
софиам,-0.59
89137166232,-0.59
ЧЮ,-0.59
#digitaloctober,-0.59
ЧД,-0.59
фестивый,-0.59
#первыйопыт,-0.59
миниатс,-0.59
: ‘,-0.59
: „,-0.59
Wasted,-0.59
джезабель,-0.59
#Witcher3,-0.59
стемнеть,-0.59
скоростной,-0.59
электрокамин,-0.59
профа,-0.59
#sarcasm,-0.59
газированный,-0.59
6.25,-0.59
( ((( ),-0.59
аууу,-0.59
Чэ,-0.59
галантность,-0.59
тотти,-0.59
#МСК,-0.59
Doubt,-0.59
пеликаний,-0.59
посушить,-0.59
прощайсев,-0.59
скопипиздеть,-0.59
Бvжиглэж,-0.59
savchenko,-0.59
нахтать,-0.59
таааааак,-0.59
пмздец,-0.59
врку,-0.59
#волейболь,-0.59
эмир,-0.59
599,-0.59
дирол,-0.59
Lenovo,-0.59
коврижечка,-0.59
держы,-0.59
12летняя,-0.59
sweaty,-0.59
#SaveMeMV,-0.59
филадельфия,-0.59
5лет,-0.59
1.0925,-0.59
осмотрррр,-0.59
MARHATTER,-0.59
разброд,-0.59
KoctinRu,-0.59
отовсюду,-0.59
31300,-0.59
куинт,-0.59
пчихать,-0.59
филдюк,-0.59
терпилоид,-0.59
#BeautifulMongolianGobi,-0.59
чачка,-0.59
